com.samsung.health.sleep_stage;6110061;6;;;;;;;;
2020-09-29 05:42:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40003;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 05:47:00.000;b04f474e-855d-4784-22fb-64fd3dcbdda7
2020-09-25 00:12:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 01:05:00.000;d9460f94-1d85-d498-a5d0-fb7a91bcce17
2020-09-29 05:47:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:05:00.000;479e5e46-1513-a51f-19ea-126c93ac8509
2020-09-27 23:54:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-27 23:55:00.000;c68ee90f-77a6-1464-1c4a-c898885aa10e
2020-09-23 23:57:00.000;04c91860-6c17-75f0-a796-aed902e56b2a;;24.09.20 07:31;24.09.20 07:31;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-23 23:58:00.000;c6a5a381-769c-f90a-d304-ee658d311745
2020-09-22 06:02:00.000;f434fcc8-f5cc-eaae-5c89-8cc8f3d4f7cd;;22.09.20 06:13;22.09.20 06:13;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-22 06:06:00.000;be8b1d72-62a6-72b7-31af-85356d8c7a69
2020-09-25 01:05:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 01:10:00.000;5b2fc54a-aa5d-0ea9-b09d-02f79701d0e7
2020-09-27 23:55:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-27 23:56:00.000;356e694e-d7f6-46af-9e23-a7dfdd074ac3
2020-09-23 23:58:00.000;04c91860-6c17-75f0-a796-aed902e56b2a;;24.09.20 07:31;24.09.20 07:31;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-23 23:59:00.000;72c6d905-3c0b-496a-3ed8-8c77555025b2
2020-09-30 02:53:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 02:54:00.000;a56c7624-f921-4959-1cb7-f1d2a0d88da7
2020-09-25 01:10:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 01:11:00.000;345daa7a-3ef7-bcb0-2fcc-6bd33cd66707
2020-09-29 06:05:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:29:00.000;52abbfd0-72fe-8c32-52fb-68b9ae3a2974
2020-09-30 02:54:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 02:55:00.000;bf9bd56a-d3cf-fa90-1cbc-cadc47fb5fb0
2020-09-25 01:11:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 01:53:00.000;902afd6b-bbb1-d6fb-4a1d-1015a34a10a0
2020-09-23 23:59:00.000;04c91860-6c17-75f0-a796-aed902e56b2a;;24.09.20 07:31;24.09.20 07:31;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-24 00:04:00.000;13d36a0f-807e-4437-141d-0b0133ddb5cd
2020-09-30 02:55:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 03:01:00.000;da4802ca-2cce-1e94-a32e-c3f385073d47
2020-09-27 23:56:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 00:04:00.000;617d88e1-d3dc-3278-3339-c0726e497610
2020-09-25 01:53:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 03:48:00.000;8bb61313-ed8b-6652-55a8-b203959596f4
2020-09-29 06:29:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:30:00.000;3a9db18a-21da-f29e-e46d-b691620f0317
2020-10-01 05:19:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 05:20:00.000;97167068-89c7-0e14-c65a-4fa2744b48a1
2020-09-24 00:04:00.000;04c91860-6c17-75f0-a796-aed902e56b2a;;24.09.20 07:31;24.09.20 07:31;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-24 00:51:00.000;c17624cf-dc64-2649-3c9f-00c575a0d73a
2020-09-30 03:01:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 03:11:00.000;601ca387-461f-b627-b7b7-4db8c4551921
2020-09-25 03:48:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40003;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 03:59:00.000;d0379eb5-8c21-f85d-9f34-7cab03f16318
2020-09-29 06:30:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:32:00.000;74603cdc-58b8-e8e4-90d5-bbfd35f444ed
2020-10-01 05:20:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 05:23:00.000;c9ee6ee2-a93d-fa24-7202-f68a7fd071dd
2020-09-28 00:04:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40003;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 00:11:00.000;787566ff-6787-71d8-bbc6-9a49e2cf5da3
2020-10-01 05:23:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40003;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 05:26:00.000;f07116e5-982b-a61d-8296-e7f3f4b54bf0
2020-09-28 00:11:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 00:30:00.000;300b62fc-638f-877f-4f13-784e833a9306
2020-09-24 00:51:00.000;04c91860-6c17-75f0-a796-aed902e56b2a;;24.09.20 07:31;24.09.20 07:31;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-24 00:53:00.000;c6f676c7-186c-aa4e-d399-4800ec1c24f9
2020-09-25 03:59:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 04:07:00.000;9cbfec2b-f6cf-3f06-5935-3175ce1fef63
2020-09-28 00:30:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 00:31:00.000;0e9722cd-5f30-a850-7cfe-6a3247dfd1cc
2020-09-24 00:53:00.000;04c91860-6c17-75f0-a796-aed902e56b2a;;24.09.20 07:31;24.09.20 07:31;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-24 01:07:00.000;8a104567-1be9-ddb8-0230-0f91b4617aa8
2020-09-30 03:11:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40003;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 03:15:00.000;1ade8798-98d5-1423-8979-8512e97ed5df
2020-09-29 06:32:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:33:00.000;5b351ed4-e07c-de63-1102-fe6897a5d1e4
2020-10-01 05:26:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 05:45:00.000;895e033b-7621-d16f-543f-40bfb7f12fd3
2020-09-25 04:07:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 04:08:00.000;8d9582c4-f70a-5b46-f774-b1cafbdfb6cc
2020-09-28 00:31:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 00:39:00.000;9341a841-d5a3-bfda-6cb6-8f7833db022d
2020-09-30 03:15:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 03:28:00.000;c50cb66d-3120-23b2-f6fa-67f9f9290e0d
2020-09-29 06:33:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:37:00.000;641809d8-337c-b53d-c9c5-80d9f94de971
2020-09-25 04:08:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 04:13:00.000;aac3d8a5-bed2-e6c9-ac4d-a22657703731
2020-09-28 00:39:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 00:40:00.000;5f524685-3526-46fe-dfa4-ee182473a49e
2020-09-24 01:07:00.000;04c91860-6c17-75f0-a796-aed902e56b2a;;24.09.20 07:31;24.09.20 07:31;40003;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-24 01:12:00.000;b6240832-7d98-13cb-52ca-85bdf150fd07
2020-09-29 06:37:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:38:00.000;5221b521-0f43-d2fc-b7ee-8b8aec024832
2020-09-28 00:40:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 00:51:00.000;027cde4a-a7fe-ea80-8e84-6487a8d8eb1b
2020-09-24 01:12:00.000;04c91860-6c17-75f0-a796-aed902e56b2a;;24.09.20 07:31;24.09.20 07:31;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-24 01:23:00.000;1c0c8046-32b4-5a6f-2804-548fd06c2873
2020-09-30 03:28:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 03:30:00.000;e62aa77c-00af-4b50-adfe-37e28b8d99fa
2020-09-28 00:51:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 00:53:00.000;e0d901c5-db72-b122-52d6-784930c93919
2020-09-25 04:13:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 04:15:00.000;c0533000-a625-f2d5-e399-483ca59633ec
2020-10-01 05:45:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 05:46:00.000;4b62098c-d393-5539-1932-4998fa82d541
2020-09-30 03:30:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 03:34:00.000;1590cee8-a003-60eb-91a9-6f289469f26c
2020-09-28 00:53:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 01:01:00.000;bcfc54ab-8f11-214d-893a-f6fad2a47b70
2020-10-01 05:46:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 05:53:00.000;e2aafd66-7e7d-f790-5589-08b9c7179198
2020-10-02 04:49:00.000;bceedd81-ab0e-cd78-8f5f-e00e79013abc;;02.10.20 07:49;02.10.20 07:49;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-02 04:51:00.000;5064953e-b6cf-a1f5-2933-812a4d44669c
2020-09-30 03:34:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 03:35:00.000;1726ece1-4214-7ced-28f0-59155909cd30
2020-09-28 01:01:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 01:09:00.000;d968d223-029f-b0ec-ed7f-00a113b5ab90
2020-09-29 06:38:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:42:00.000;d7d6eca2-85a3-1ecb-81ff-ee020b00f7b3
2020-09-25 04:15:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 04:24:00.000;09ce0a68-aac4-8a8e-721c-29cb739c3e02
2020-09-30 03:35:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 03:46:00.000;2e3f4a14-8b95-10b5-408f-29ef6c5b6a9b
2020-10-02 04:51:00.000;bceedd81-ab0e-cd78-8f5f-e00e79013abc;;02.10.20 07:49;02.10.20 07:49;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-02 04:52:00.000;98f6f26a-8f8a-183e-31b6-e3aba6c0f099
2020-09-28 01:09:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40003;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 01:14:00.000;6c1e39d7-939b-ed36-10fd-8cd17b8431e6
2020-09-29 06:42:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:43:00.000;f52c30f1-3c80-f9bc-88b8-9be52d427e26
2020-09-30 03:46:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 03:47:00.000;f5ace1fc-e175-a494-c394-ba38a30cb41b
2020-09-29 06:43:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:46:00.000;4220c68f-4c63-957b-b417-e3f9cba8d7c1
2020-09-25 04:24:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 04:26:00.000;24531b90-4d36-760e-0c97-a4158416a8e0
2020-09-30 03:47:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 03:48:00.000;19af0b1b-2ec9-fc71-cbda-24006cb061d5
2020-10-01 05:53:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 05:54:00.000;288f4aad-6940-daf6-6d08-3e8f14b39308
2020-10-02 04:52:00.000;bceedd81-ab0e-cd78-8f5f-e00e79013abc;;02.10.20 07:49;02.10.20 07:49;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-02 04:58:00.000;67500213-6e7a-a856-afae-dabc36158032
2020-09-25 04:26:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 04:27:00.000;d65916ba-24f6-0975-dc36-1792c450dc3b
2020-10-01 05:54:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 06:03:00.000;f834c137-53ab-361d-88f6-0512d1067e12
2020-10-02 04:58:00.000;bceedd81-ab0e-cd78-8f5f-e00e79013abc;;02.10.20 07:49;02.10.20 07:49;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-02 05:00:00.000;3e6981db-10ca-787a-adad-b82294a619a3
2020-09-25 04:27:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 05:01:00.000;63a980ea-8212-e336-2c72-37a8a1504c2c
2020-10-01 06:03:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 06:23:00.000;9a2115cd-04a8-f472-be3e-134f870c571a
2020-09-29 06:46:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:48:00.000;b6f7d937-3417-3339-eadd-723ee0caf680
2020-09-25 05:01:00.000;51565122-c8f6-f5c3-0560-0b1001db396d;;25.09.20 07:04;25.09.20 07:04;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-25 05:06:00.000;d0973279-8aa2-be2f-7cde-0d75da739d17
2020-10-02 05:00:00.000;bceedd81-ab0e-cd78-8f5f-e00e79013abc;;02.10.20 07:49;02.10.20 07:49;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-02 05:22:00.000;1ec5d8ca-10c6-cc85-741d-aae936f9dd4a
2020-10-03 05:24:00.000;37dcb3eb-f129-e9e1-96d0-0b9e1af7717c;;03.10.20 06:44;03.10.20 06:44;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-03 05:26:00.000;fe1cee6c-8aa0-3102-f562-894bb73272df
2020-09-28 01:14:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 01:29:00.000;e6f3ca14-fe94-2c38-9964-fd092b2488cc
2020-10-01 06:23:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 06:32:00.000;6df423f2-75d7-631e-7d80-6778e756fa3f
2020-10-03 05:26:00.000;37dcb3eb-f129-e9e1-96d0-0b9e1af7717c;;03.10.20 06:44;03.10.20 06:44;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-03 05:33:00.000;972092e6-e2a2-6e31-325a-cfce06f11630
2020-09-28 01:29:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 01:30:00.000;70cf95d8-9e7d-eda5-9148-79f972c9563c
2020-10-01 06:32:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 06:33:00.000;c743cda5-bc2f-19ed-a97a-3074ad532d25
2020-09-29 06:48:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:51:00.000;294b7c8c-ae67-ed55-ae4c-ba145c5b7c1b
2020-10-03 05:33:00.000;37dcb3eb-f129-e9e1-96d0-0b9e1af7717c;;03.10.20 06:44;03.10.20 06:44;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-03 05:34:00.000;f379014c-eb5f-441e-51a6-dfd96e29a003
2020-09-30 03:48:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 03:52:00.000;6d2bd044-85b5-5611-584a-d38e907b6b77
2020-09-28 01:30:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 01:44:00.000;2b59f6f4-8ea9-0d6d-b4cd-86df2e708066
2020-10-03 05:34:00.000;37dcb3eb-f129-e9e1-96d0-0b9e1af7717c;;03.10.20 06:44;03.10.20 06:44;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-03 05:44:00.000;e88bdbb3-b430-45d5-4ad3-eea04562934c
2020-09-30 03:52:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 04:02:00.000;2fe047c9-705f-2847-68af-972fff05da7b
2020-09-29 06:51:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:52:00.000;6a6b69d7-d725-757d-ec75-5f019556d166
2020-10-01 06:33:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 06:42:00.000;9c6229a7-7099-7b88-e76d-b1a4359d1085
2020-09-28 01:44:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 01:54:00.000;8abe6f09-f3d2-7d3b-d0ef-68897af3e26d
2020-10-02 05:22:00.000;bceedd81-ab0e-cd78-8f5f-e00e79013abc;;02.10.20 07:49;02.10.20 07:49;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-02 05:23:00.000;799bc310-8bb3-c130-475b-f3477551a621
2020-09-30 04:02:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 04:03:00.000;ad816420-4f79-f532-66b5-2793b604674c
2020-09-29 06:52:00.000;7128c624-57c9-2ed0-7b42-a1a2832e317c;;29.09.20 07:30;29.09.20 07:30;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-29 06:56:00.000;36e84c7a-4f17-97c4-e1ea-bb9721ae75df
2020-09-28 01:54:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 02:01:00.000;8bc9b615-67e4-07a3-906d-4526aee771ec
2020-10-03 05:44:00.000;37dcb3eb-f129-e9e1-96d0-0b9e1af7717c;;03.10.20 06:44;03.10.20 06:44;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-03 05:45:00.000;a6ebb837-9dee-df3b-fa47-89420faf9629
2020-10-01 06:42:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40001;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 06:44:00.000;e655120a-ec94-36aa-1e52-ed368697756b
2020-09-28 02:01:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 02:06:00.000;6c10f07a-97af-701b-bfee-f2734d92e00f
2020-10-03 05:45:00.000;37dcb3eb-f129-e9e1-96d0-0b9e1af7717c;;03.10.20 06:44;03.10.20 06:44;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-03 05:46:00.000;90e98ce8-9fca-2390-728e-20837e212fe2
2020-09-30 04:03:00.000;59cf4c2b-2051-855d-9a33-16a05aed6ad5;;30.09.20 07:23;30.09.20 07:23;40004;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-30 04:13:00.000;ec89ffa9-c7ea-c910-65b9-b99e3140bc44
2020-10-01 06:44:00.000;20372d7d-be8b-6067-0050-d9f49f260dd5;;01.10.20 07:11;01.10.20 07:11;40002;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-10-01 06:47:00.000;5482b533-bc66-69e5-18b3-7b07a139f890
2020-09-28 02:06:00.000;7424c307-e9b8-e957-0560-1c0828288e17;;28.09.20 07:04;28.09.20 07:04;40003;UTC+0200;0CI+8SNNP+;com.sec.android.app.shealth;2020-09-28 02:10:00.000;d1e8fc0e-f058-1c94-2742-5fb4dfb80470
